FID,FID_1,STATION,BASIN,LONGITUDE,LATITUDE,STATION_ID,SITE,STATION__1,CRMS_SITE,PROJ_ID,BASIN_1,FLD_OFFICE,PROJ_TYPE,STATUS,DATA_TYPE,FREQUENCY,SENSOR_ENV,METHOD,Measures,FID_2,OBJECTID,TNMID,METASOURCE,SOURCEDATA,SOURCEORIG,SOURCEFEAT,LOADDATE,GNIS_ID,AREAACRES,AREASQKM,STATES,HUC8,NAME,Shape_Leng,Shape_Area,LWI_Region,Long,Lat
3202,4981,A01,Mermentau,-92° 49' 38.045"",29° 55' 37.039"",CRMS1446-A01,CRMS1446,CRMS1446-A01,CRMS1446,"CS-0016,CS-0029,LA-0030",Mermentau,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.827234860900006,29.926955342900001
3203,4982,A05,Mermentau,-92° 49' 37.896"",29° 55' 37.072"",CRMS1446-A05,CRMS1446,CRMS1446-A05,CRMS1446,"CS-0016,CS-0029,LA-0030",Mermentau,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.827193402500001,29.926964313199999
3204,4983,A09,Mermentau,-92° 49' 37.971"",29° 55' 37.072"",CRMS1446-A09,CRMS1446,CRMS1446-A09,CRMS1446,"CS-0016,CS-0029,LA-0030",Mermentau,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.827214123900006,29.926964340400001
3205,4984,V16,Mermentau,-92° 49' 40.040"",29° 55' 38.910"",CRMS1446-V16,CRMS1446,CRMS1446-V16,CRMS1446,"CS-0016,CS-0029,LA-0030",Mermentau,Lafayette,CRMS,Active,Vegetation,Yearly, ,DGPS,Herbaceous Marsh Vegetation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.827788911900001,29.927474987400000
3206,4985,V32,Mermentau,-92° 49' 38.776"",29° 55' 37.812"",CRMS1446-V32,CRMS1446,CRMS1446-V32,CRMS1446,"CS-0016,CS-0029,LA-0030",Mermentau,Lafayette,CRMS,Active,Vegetation,Yearly, ,DGPS,Herbaceous Marsh Vegetation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.827437819599993,29.927169945100001
3207,4986,V34,Mermentau,-92° 49' 38.618"",29° 55' 37.674"",CRMS1446-V34,CRMS1446,CRMS1446-V34,CRMS1446,"CS-0016,CS-0029,LA-0030",Mermentau,Lafayette,CRMS,Active,Vegetation,Yearly, ,DGPS,Herbaceous Marsh Vegetation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.827393852800000,29.927131532600001
3208,4987,V56,Mermentau,-92° 49' 36.880"",29° 55' 36.152"",CRMS1446-V56,CRMS1446,CRMS1446-V56,CRMS1446,"CS-0016,CS-0029,LA-0030",Mermentau,Lafayette,CRMS,Active,Vegetation,Yearly, ,DGPS,Herbaceous Marsh Vegetation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.826911190600001,29.926708995599999
3209,4988,V60,Mermentau,-92° 49' 36.565"",29° 55' 35.876"",CRMS1446-V60,CRMS1446,CRMS1446-V60,CRMS1446,"CS-0016,CS-0029,LA-0030",Mermentau,Lafayette,CRMS,Active,Vegetation,Yearly, ,DGPS,Herbaceous Marsh Vegetation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.826823582000003,29.926632170600001
3210,4989,V64,Mermentau,-92° 49' 36.248"",29° 55' 35.599"",CRMS1446-V64,CRMS1446,CRMS1446-V64,CRMS1446,"CS-0016,CS-0029,LA-0030",Mermentau,Lafayette,CRMS,Active,Vegetation,Yearly, ,DGPS,Herbaceous Marsh Vegetation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.826735649300005,29.926555345200001
3211,4990,V68,Mermentau,-92° 49' 35.932"",29° 55' 35.323"",CRMS1446-V68,CRMS1446,CRMS1446-V68,CRMS1446,"CS-0016,CS-0029,LA-0030",Mermentau,Lafayette,CRMS,Active,Vegetation,Yearly, ,DGPS,Herbaceous Marsh Vegetation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.826647716699995,29.926478519800000
3212,4991,V69,Mermentau,-92° 49' 35.854"",29° 55' 35.258"",CRMS1446-V69,CRMS1446,CRMS1446-V69,CRMS1446,"CS-0016,CS-0029,LA-0030",Mermentau,Lafayette,CRMS,Active,Vegetation,Yearly, ,DGPS,Herbaceous Marsh Vegetation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.826626054900004,29.926460441900002
3213,4992,V72,Mermentau,-92° 49' 35.616"",29° 55' 35.046"",CRMS1446-V72,CRMS1446,CRMS1446-V72,CRMS1446,"CS-0016,CS-0029,LA-0030",Mermentau,Lafayette,CRMS,Active,Vegetation,Yearly, ,DGPS,Herbaceous Marsh Vegetation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.826560107600002,29.926401694700001
3214,4993,V79,Mermentau,-92° 49' 35.064"",29° 55' 34.566"",CRMS1446-V79,CRMS1446,CRMS1446-V79,CRMS1446,"CS-0016,CS-0029,LA-0030",Mermentau,Lafayette,CRMS,Active,Vegetation,Yearly, ,DGPS,Herbaceous Marsh Vegetation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.826406548400001,29.926268378400000
3215,5181,A01,Mermentau,-92° 53' 16.091"",29° 49' 32.649"",CRMS2493-A01,CRMS2493,CRMS2493-A01,CRMS2493,"CS-0016,CS-0029,LA-0030,ME-0011",Mermentau,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.887803008500001,29.825735785799999
3216,5182,A05,Mermentau,-92° 53' 16.314"",29° 49' 32.617"",CRMS2493-A05,CRMS2493,CRMS2493-A05,CRMS2493,"CS-0016,CS-0029,LA-0030,ME-0011",Mermentau,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.887865120200004,29.825726813599999
3217,5183,A09,Mermentau,-92° 53' 16.389"",29° 49' 32.682"",CRMS2493-A09,CRMS2493,CRMS2493-A09,CRMS2493,"CS-0016,CS-0029,LA-0030,ME-0011",Mermentau,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.887885800500001,29.825744880900000
3218,5184,V04,Mermentau,-92° 53' 19.478"",29° 49' 35.608"",CRMS2493-V04,CRMS2493,CRMS2493-V04,CRMS2493,"CS-0016,CS-0029,LA-0030,ME-0011",Mermentau,Lafayette,CRMS,Active,Vegetation,Yearly, ,DGPS,Herbaceous Marsh Vegetation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.888743972499995,29.826557842000000
3219,5185,V08,Mermentau,-92° 53' 19.180"",29° 49' 35.348"",CRMS2493-V08,CRMS2493,CRMS2493-V08,CRMS2493,"CS-0016,CS-0029,LA-0030,ME-0011",Mermentau,Lafayette,CRMS,Active,Vegetation,Yearly, ,DGPS,Herbaceous Marsh Vegetation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.888661249799995,29.826485573599999
3220,5186,V14,Mermentau,-92° 53' 18.697"",29° 49' 34.925"",CRMS2493-V14,CRMS2493,CRMS2493-V14,CRMS2493,"CS-0016,CS-0029,LA-0030,ME-0011",Mermentau,Lafayette,CRMS,Active,Vegetation,Yearly, ,DGPS,Herbaceous Marsh Vegetation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.888526825599996,29.826368137300001
3221,5187,V24,Mermentau,-92° 53' 17.915"",29° 49' 34.242"",CRMS2493-V24,CRMS2493,CRMS2493-V24,CRMS2493,"CS-0016,CS-0029,LA-0030,ME-0011",Mermentau,Lafayette,CRMS,Active,Vegetation,Yearly, ,DGPS,Herbaceous Marsh Vegetation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.888309679499997,29.826178432199999
3222,5188,V25,Mermentau,-92° 53' 17.840"",29° 49' 34.177"",CRMS2493-V25,CRMS2493,CRMS2493-V25,CRMS2493,"CS-0016,CS-0029,LA-0030,ME-0011",Mermentau,Lafayette,CRMS,Active,Vegetation,Yearly, ,DGPS,Herbaceous Marsh Vegetation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.888288998999997,29.826160365100002
3223,5189,V29,Mermentau,-92° 53' 17.505"",29° 49' 33.885"",CRMS2493-V29,CRMS2493,CRMS2493-V29,CRMS2493,"CS-0016,CS-0029,LA-0030,ME-0011",Mermentau,Lafayette,CRMS,Active,Vegetation,Yearly, ,DGPS,Herbaceous Marsh Vegetation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.888195936700001,29.826079062800002
3224,5190,V36,Mermentau,-92° 53' 16.947"",29° 49' 33.397"",CRMS2493-V36,CRMS2493,CRMS2493-V36,CRMS2493,"CS-0016,CS-0029,LA-0030,ME-0011",Mermentau,Lafayette,CRMS,Active,Vegetation,Yearly, ,DGPS,Herbaceous Marsh Vegetation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.888040833100007,29.825943558799999
3225,5191,V64,Mermentau,-92° 53' 14.751"",29° 49' 31.478"",CRMS2493-V64,CRMS2493,CRMS2493-V64,CRMS2493,"CS-0016,CS-0029,LA-0030,ME-0011",Mermentau,Lafayette,CRMS,Active,Vegetation,Yearly, ,DGPS,Herbaceous Marsh Vegetation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.887430763300003,29.825410574799999
3226,5192,V65,Mermentau,-92° 53' 14.676"",29° 49' 31.413"",CRMS2493-V65,CRMS2493,CRMS2493-V65,CRMS2493,"CS-0016,CS-0029,LA-0030,ME-0011",Mermentau,Lafayette,CRMS,Active,Vegetation,Yearly, ,DGPS,Herbaceous Marsh Vegetation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.887410083099994,29.825392507499998
3227,5193,V77,Mermentau,-92° 53' 13.708"",29° 49' 30.567"",CRMS2493-V77,CRMS2493,CRMS2493-V77,CRMS2493,"CS-0016,CS-0029,LA-0030,ME-0011",Mermentau,Lafayette,CRMS,Active,Vegetation,Yearly, ,DGPS,Herbaceous Marsh Vegetation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.887141240899993,29.825157632300002
3228,6519,07,Calcasieu/Sabine,-93° 8' 21.142"",29° 51' 40.507"",CS17-07,CS17,CS17-07,9999,"CS-0004-A,CS-0004-A1,CS-0015,CS-0017,CS-0049",Calcasieu/Sabine,Lafayette,CWPPRA,Inactive,Hydrography,Biweekly,Surface Water,On Screen Digitize Using Aerial Photo,Salinity,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-93.139206096099997,29.861252053200001
3229,7411,01,Mermentau,-92° 19' 11.415"",29° 43' 38.606"",ME04-01,ME04,ME04-01,9999,ME-0004,Mermentau,Lafayette,CWPPRA,Inactive,Hydrography,Monthly,Surface Water,On Screen Digitize Using Aerial Photo,"Salinity, Specific Conductance, Water Depth, Water Temperature",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.319837565000000,29.727390508500001
3230,7412,02,Mermentau,-92° 19' 0.599"",29° 44' 12.338"",ME04-02,ME04,ME04-02,9999,ME-0004,Mermentau,Lafayette,CWPPRA,Inactive,Hydrography,Monthly,Surface Water,On Screen Digitize Using Aerial Photo,"Salinity, Specific Conductance, Water Depth, Water Temperature",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.316833051900005,29.736760671999999
3231,7413,03,Mermentau,-92° 17' 46.093"",29° 44' 4.224"",ME04-03,ME04,ME04-03,9999,ME-0004,Mermentau,Lafayette,CWPPRA,Inactive,Hydrography,Monthly,Surface Water,On Screen Digitize Using Aerial Photo,"Salinity, Specific Conductance, Water Depth, Water Temperature",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.296136926100004,29.734506620900000
3232,7414,04,Mermentau,-92° 16' 19.256"",29° 44' 30.703"",ME04-04,ME04,ME04-04,9999,ME-0004,Mermentau,Lafayette,CWPPRA,Inactive,Hydrography,Monthly,Surface Water,On Screen Digitize Using Aerial Photo,"Salinity, Specific Conductance, Water Depth, Water Temperature",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.272015675600002,29.741862050999998
3233,7415,05,Mermentau,-92° 15' 59.304"",29° 44' 53.124"",ME04-05,ME04,ME04-05,9999,ME-0004,Mermentau,Lafayette,CWPPRA,Inactive,Hydrography,Monthly,Surface Water,On Screen Digitize Using Aerial Photo,"Salinity, Specific Conductance, Water Depth, Water Temperature",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.266473335599997,29.748089993899999
3234,7416,06,Mermentau,-92° 15' 37.272"",29° 44' 57.030"",ME04-06,ME04,ME04-06,9999,ME-0004,Mermentau,Lafayette,CWPPRA,Inactive,Hydrography,Hourly,Surface Water,On Screen Digitize Using Aerial Photo,"Salinity, Specific Conductance, Water Depth, Water Level, Water Temperature",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.260353333300003,29.749174972199999
3235,7417,07,Mermentau,-92° 15' 0.431"",29° 44' 50.958"",ME04-07,ME04,ME04-07,9999,ME-0004,Mermentau,Lafayette,CWPPRA,Inactive,Hydrography,Monthly,Surface Water,On Screen Digitize Using Aerial Photo,"Salinity, Specific Conductance, Water Depth, Water Temperature",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.250119589700006,29.747488437000001
3236,7418,08,Mermentau,-92° 14' 47.310"",29° 44' 4.174"",ME04-08,ME04,ME04-08,9999,ME-0004,Mermentau,Lafayette,CWPPRA,Inactive,Hydrography,Monthly,Surface Water,On Screen Digitize Using Aerial Photo,"Salinity, Specific Conductance, Water Depth, Water Temperature",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.246474973399998,29.734492662499999
3237,7419,09,Mermentau,-92° 15' 15.027"",29° 43' 33.929"",ME04-09,ME04,ME04-09,9999,ME-0004,Mermentau,Lafayette,CWPPRA,Inactive,Hydrography,Monthly,Surface Water,On Screen Digitize Using Aerial Photo,"Salinity, Specific Conductance, Water Depth, Water Temperature",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.254174183200007,29.726091512699998
3238,7420,10,Mermentau,-92° 15' 31.529"",29° 44' 3.205"",ME04-10,ME04,ME04-10,9999,ME-0004,Mermentau,Lafayette,CWPPRA,Inactive,Hydrography,Monthly,Surface Water,On Screen Digitize Using Aerial Photo,"Salinity, Specific Conductance, Water Depth, Water Temperature",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.258758173499999,29.734223600699998
3239,7421,100,Mermentau,-92° 18' 41.520"",29° 36' 46.320"",ME04-100,ME04,ME04-100,9999,ME-0004,Mermentau,Lafayette,CWPPRA,Inactive,Hydrography,Three Years,Surface Water,On Screen Digitize Using Aerial Photo,"Herbaceous Marsh Vegetation, Salinity",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.311533250699995,29.612866658300000
3240,7422,101,Mermentau,-92° 17' 31.139"",29° 36' 29.583"",ME04-101,ME04,ME04-101,9999,"ME-0004,ME-0031",Mermentau,Lafayette,CWPPRA,Inactive,Hydrography,Three Years,Surface Water,On Screen Digitize Using Aerial Photo,"Herbaceous Marsh Vegetation, Salinity",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.291983077400005,29.608217543799999
3241,7423,102,Mermentau,-92° 19' 29.580"",29° 38' 50.156"",ME04-102,ME04,ME04-102,9999,ME-0004,Mermentau,Lafayette,CWPPRA,Inactive,Hydrography,Three Years,Surface Water,On Screen Digitize Using Aerial Photo,"Herbaceous Marsh Vegetation, Salinity",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.324883406100000,29.647265570700000
3242,7424,103,Mermentau,-92° 18' 43.261"",29° 38' 35.395"",ME04-103,ME04,ME04-103,9999,ME-0004,Mermentau,Lafayette,CWPPRA,Inactive,Hydrography,Three Years,Surface Water,On Screen Digitize Using Aerial Photo,"Herbaceous Marsh Vegetation, Salinity",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.312016808600006,29.643165367100000
3243,7425,104,Mermentau,-92° 17' 39.243"",29° 38' 18.075"",ME04-104,ME04,ME04-104,9999,ME-0004,Mermentau,Lafayette,CWPPRA,Inactive,Hydrography,Three Years,Surface Water,On Screen Digitize Using Aerial Photo,"Herbaceous Marsh Vegetation, Salinity",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.294234276699996,29.638354228099999
3244,7426,105,Mermentau,-92° 16' 26.802"",29° 38' 16.969"",ME04-105,ME04,ME04-105,9999,ME-0004,Mermentau,Lafayette,CWPPRA,Inactive,Hydrography,Three Years,Surface Water,On Screen Digitize Using Aerial Photo,"Herbaceous Marsh Vegetation, Salinity",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.274111733300003,29.638047070199999
3245,7427,106,Mermentau,-92° 20' 46.741"",29° 40' 58.258"",ME04-106,ME04,ME04-106,9999,ME-0004,Mermentau,Lafayette,CWPPRA,Inactive,Hydrography,Three Years,Surface Water,On Screen Digitize Using Aerial Photo,"Herbaceous Marsh Vegetation, Salinity",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.346316831699994,29.682849326900001
3246,7428,107,Mermentau,-92° 19' 55.801"",29° 40' 29.153"",ME04-107,ME04,ME04-107,9999,ME-0004,Mermentau,Lafayette,CWPPRA,Inactive,Hydrography,Three Years,Surface Water,On Screen Digitize Using Aerial Photo,"Herbaceous Marsh Vegetation, Salinity",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.332167041700004,29.674764798100000
3247,7429,108,Mermentau,-92° 18' 58.740"",29° 40' 25.077"",ME04-108,ME04,ME04-108,9999,ME-0004,Mermentau,Lafayette,CWPPRA,Inactive,Hydrography,Three Years,Surface Water,On Screen Digitize Using Aerial Photo,"Herbaceous Marsh Vegetation, Salinity",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.316316544499998,29.673632591299999
3248,7430,109,Mermentau,-92° 18' 3.361"",29° 40' 12.841"",ME04-109,ME04,ME04-109,9999,ME-0004,Mermentau,Lafayette,CWPPRA,Inactive,Hydrography,Three Years,Surface Water,On Screen Digitize Using Aerial Photo,"Herbaceous Marsh Vegetation, Salinity",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.300933581400002,29.670233499300000
3249,7431,11,Mermentau,-92° 15' 49.699"",29° 43' 17.424"",ME04-11,ME04,ME04-11,9999,ME-0004,Mermentau,Lafayette,CWPPRA,Inactive,Hydrography,Monthly,Surface Water,On Screen Digitize Using Aerial Photo,"Salinity, Specific Conductance, Water Depth, Water Temperature",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.263805378300006,29.721506776599998
3250,7432,110,Mermentau,-92° 16' 55.801"",29° 39' 56.641"",ME04-110,ME04,ME04-110,9999,ME-0004,Mermentau,Lafayette,CWPPRA,Inactive,Hydrography,Three Years,Surface Water,On Screen Digitize Using Aerial Photo,"Herbaceous Marsh Vegetation, Salinity",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.282166856900005,29.665733639999999
3251,7433,111,Mermentau,-92° 16' 9.299"",29° 39' 48.720"",ME04-111,ME04,ME04-111,9999,ME-0004,Mermentau,Lafayette,CWPPRA,Inactive,Hydrography,Three Years,Surface Water,On Screen Digitize Using Aerial Photo,"Herbaceous Marsh Vegetation, Salinity",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.269249822399999,29.663533226999999
3252,7434,112,Mermentau,-92° 20' 20.946"",29° 42' 34.313"",ME04-112,ME04,ME04-112,9999,ME-0004,Mermentau,Lafayette,CWPPRA,Inactive,Hydrography,Three Years,Surface Water,On Screen Digitize Using Aerial Photo,"Herbaceous Marsh Vegetation, Salinity",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.339151712399996,29.709531463099999
